CriticReviewID,CriticID,GameID,PlatformID,review_text,critic_score
4526,30,1442,16,The only real major problems that keep European Assault from being an absolutely stellar game like its Frontline predecessor is the fact that there is no online multiplayer and the rather short campaign mode.,81
4527,446,1442,16,"Both atmospheric and exciting, and there isn't much higher praise for a historical first-person shooter than that.",80
4528,9,1442,16,"A war game worth playing. It's easy to get to grips with, satisfying to play and provokes some pastime thinking with its well-told story, complimented with old-fashioned clips.",80
4529,431,1442,16,"Like all Medal of Honor games, the sound in European Assault is top notch.",80
4530,369,1442,16,"A pleasant surprise. Yes, we were still creeping through bombed-out aircraft hangars and taking over bunkers brimming with Nazis, but we were enjoying ourselves for the first time in ages.",80
4531,439,1442,16,It may not be perfect but it is a significant step in the right direction and has breathed life into a series that had all but died.,80
4532,440,1442,16,"The game is really fun to play alone. The trouble is most of us spend enough time alone, and even if online gameplay is a poor replacement for having friends, it's still community and we like it.",80
4533,293,1442,16,"The characters can be a little blocky at times and the environments look a little pixelated when up close, but the environments are huge and they look like they go on for miles.",80
4534,164,1442,16,"The game has some of the best design and feel in the business, and has the kind of balanced AI that will keep you challenged.",80
4535,142,1442,16,"The one major area where European Assault fails to deliver is on the multiplayer side of things. While there are plenty of cool gametypes, from old standards like Deathmatch to some interesting objective-based games, the only way you can play with friends is on a single TV.",80
4536,253,1442,16,"It may not appease the history buffs, but it will delight the trigger-happy.",80
4537,372,1442,16,"The refinement of the adrenaline and revival systems respectively would have solidified the powerful campaign. That being said, Medal of Honor European Assault is a fun, but flawed overall experience.",79
4538,110,1442,16,"The Xbox shold definitely be your machine of choice this time around. The PS2 version looks noticeably worse in all respects. The choice is clear. [July 2005, p.118]",78
4539,180,1442,16,"Your three-man team cover, flank and suppress impressively at first, but later on in the game they become more of a bind than a blessing. [GamesMaster]",78
4540,289,1442,16,"A good step in the right direction for a great franchise. [Aug 2005, p.81]",77
4541,140,1442,16,"The game's wide-open levels actually encourage players to explore, giving the series a fresh feel compared to past games and other World War II shooters. Unfortunately, a very brief campaign and no online multiplayer means the fun doesn't last long.",76
4542,249,1442,16,Yes the action is thick and fast and very cinematic yet the lack of subtlety and arcade elements really stop this game from being a true MOH game in my opinion.,75
4543,323,1442,16,"A mostly successful game that feels like it's simply bored of its own existence. [Aug 2005, p.47]",75
4544,68,1442,16,"It was maddening to nearly finish a mission, then die and have to start over. There are no checkpoints, but that's part of this game's challenge.",75
4545,174,1442,16,"There is support for traditional splitscreen multiplayer gaming, but this mode doesn't offer enough to make European Assault a recommended title for those looking for multiplayer action. Because of the barebones multiplayer support, European Assault does not have as much life in it as your typical shooter.",74
4546,62,1442,16,An average shooter in which the presentation and education are more compelling than the game itself.,74
4547,371,1442,16,"Adrenaline mode is one of the most ridiculous things I have ever seen in a game. The very idea of an invincible soldier in a WWII game just does not make any sort of sense. The same goes for the revive feature. I know what the intent behind this was, but I would much rather use the good old-fashioned checkpoint method.",71
4548,82,1442,16,"In an era when most publishers are content to churn out games you can complete on autopilot, it's quite refreshing to be presented with an FPS that hands your arse back to you on a plate.",70
4549,451,1442,16,"Electronic Arts' decision to free the series from simply being one man on a very direct mission by creating a virtual battlefield is a wise one but one that hasn't quite reached as far as it could. [July 2005, p.106]",70
4550,158,1442,16,EA's decision to move away from the stilting influence of closely confined conflict in favor of expansive battling proves its worth in a game of high tension and prolonged immersion.,70
4551,50,1442,16,"For a series that started the whole World War II shooter experience, Medal of Honor now finds itself occupying a strange middle ground, neither floundering as it so obviously did with ""Rising Sun,"" nor presenting any kind of serious challenge to the innovative ""Brothers in Arms,"" or even ""Call of Duty.""",70
4552,3,1442,16,For now European Assault is only for the truly hardcore MOH fan or someone who just hasn't got enough of WWII games already.,70
4553,47,1442,16,"Yet another one of those blandly respectful WWII shooters, with all the reverence for history of a five-day bus tour. [Aug 2005, p.90]",70
4554,319,1442,16,"With European Assault, EA promised to fix all the errors of ""Rising Sun"" and reinvent the genre as a whole. A bit surprisingly, the game does almost all of this, but for the first time in the series, the technical limits of the current console platforms negatively affect the game play. Despite these difficulties, European Assault successfully combines the intensity of ""Call of Duty"" with the cinematic and epic feeling of the Medal of Honor series to deliver a more open and less linear game play experience than before. [June 2005, p.68]",70
4555,394,1442,16,"The multiplayer is okay, with nine additional maps, but it's otherwise a fairly short adventure without much variety and, annoying as it is, you won't return too often.",67
4556,80,1442,16,"I enjoyed watching the fireworks as my pyromaniac character exploded another radio tower/tank/U-boat/door, but between history class and explosions, Assault didn't keep my blood pumping.",67
4557,1,1442,16,"If you can stomach the somewhat random difficulty during the single-player campaign, you'll be treated to a mostly exhilarating trip through the different battles of Europe, including a virtual take on the Battle of the Bulge.",60
4558,450,1442,16,"A bland, generic first-person shooter that does very little to advance the genre, and is far from worth paying full price for at retail. The gameplay and graphics fail at being interesting, and the game's only high point is its sound design.",60
4559,232,1442,16,"If you're just after an unmemorable shooter you can fight through that doesn't put you in the shoes of a bullet guzzling maniac, European Assault has its advantages, but to anyone who wants a decent first person shooter: abandon the Medal of Honor franchise now.",50
4560,115,1442,16,"Gives World War II games a bad name by skimping on the essentials - story, A.I. and multiplayer - to focus on floating icons and the art of hiding behind crates. Instead, just hide your wallet.",42
4561,78,1442,16,"European Assault is one of the ugliest current-gen games we've seen. Boring textures, a weak palette and a flimsy design ethic all round make it appear like slightly dressed up PSone data. The animation seems inspired by amateur puppetry and even the menus look like they were knocked up in the last day before submission. [Aug 2005, p.94]",30
4562,30,1442,4,The only real major problems that keep European Assault from being an absolutely stellar game like its Frontline predecessor is the fact that there is no online multiplayer and the rather short campaign mode.,81
4563,213,1442,4,"There is nothing particularly inventive or innovative about the game's features, but played as a whole, the overall experience is very good, very satisfying. It's good despite the faults in AI, the less than attractive visuals, and an unnaturally slow beginning.",81
4564,9,1442,4,"A war game worth playing. It's easy to get to grips with, satisfying to play and provokes some pastime thinking with its well-told story, complimented with old-fashioned clips.",80
4565,446,1442,4,"Both atmospheric and exciting, and there isn't much higher praise for a historical first-person shooter than that.",80
4566,278,1442,4,"It's interesting that the enemies are so much smarter than your own squad members. [Aug 2005, p.81]",80
4567,369,1442,4,"A pleasant surprise. Yes, we were still creeping through bombed-out aircraft hangars and taking over bunkers brimming with Nazis, but we were enjoying ourselves for the first time in ages.",80
4568,122,1442,4,"A great war game; great controls, great atmosphere. It continues the road walked with Frontline and tweaks some of the elements.",80
4569,431,1442,4,The one thing I love about war games is that feeling that all hell is breaking loose and things aren't going to be getting better. European Assault captures that feeling perfectly.,80
4570,253,1442,4,"It may not appease the history buffs, but it will delight the trigger-happy.",80
4571,142,1442,4,"European Assault represents the high point for the series in terms of graphics (not counting the PC titles, that is), as it features some nice environmental textures and impressive looking character models.",80
4572,140,1442,4,"The game's wide-open levels actually encourage players to explore, giving the series a fresh feel compared to past games and other World War II shooters. Unfortunately, a very brief campaign and no online multiplayer means the fun doesn't last long.",76
4573,323,1442,4,"A mostly successful game that feels like it's simply bored of its own existence. [Aug 2005, p.47]",75
4574,68,1442,4,"It was maddening to nearly finish a mission, then die and have to start over. There are no checkpoints, but that's part of this game's challenge.",75
4575,263,1442,4,"It offers a less linear approach than many other titles and is fun enough to play through at least once, maybe twice given the various difficulty levels.",74
4576,427,1442,4,"If you need the drama to complete your experience, the bright green medkits might taint the cinematic sweep, but it's perhaps worth a rental if you're a fan of the series or the genre.",71
4577,451,1442,4,"Electronic Arts' decision to free the series from simply being one man on a very direct mission by creating a virtual battlefield is a wise one but one that hasn't quite reached as far as it could. [July 2005, p.106]",70
4578,319,1442,4,"With European Assault, EA promised to fix all the errors of ""Rising Sun"" and reinvent the genre as a whole. A bit surprisingly, the game does almost all of this, but for the first time in the series, the technical limits of the current console platforms negatively affect the game play. Despite these difficulties, European Assault successfully combines the intensity of ""Call of Duty"" with the cinematic and epic feeling of the Medal of Honor series to deliver a more open and less linear game play experience than before. [June 2005, p.68]",70
4579,47,1442,4,"Yet another one of those blandly respectful WWII shooters, with all the reverence for history of a five-day bus tour. [Aug 2005, p.90]",70
4580,80,1442,4,"I enjoyed watching the fireworks as my pyromaniac character exploded another radio tower/tank/U-boat/door, but between history class and explosions, Assault didn't keep my blood pumping.",67
4581,279,1442,4,"In all honesty, European Assault is just boring.",55
4582,115,1442,4,"Gives World War II games a bad name by skimping on the essentials - story, A.I. and multiplayer - to focus on floating icons and the art of hiding behind crates. Instead, just hide your wallet.",42
4583,78,1442,4,"European Assault is one of the ugliest current-gen games we've seen. Boring textures, a weak palette and a flimsy design ethic all round make it appear like slightly dressed up PSone data. The animation seems inspired by amateur puppetry and even the menus look like they were knocked up in the last day before submission. [Aug 2005, p.94]",30
4584,45,2334,3,"While the game is pretty fun, it can become very frustrating. At times, it seems your character doesn&#146;t want to swing his light saber in a certain direction, or misses a jump you know that you hit, or just hits something in the 3D level that didn&#146;t look like a mine.",67
4585,213,2334,3,"It's a somewhat enjoyable romp, though...it's just not a very ""clean"" Star Wars title.",65
4586,147,2334,3,"While it has a few frustrating problems, Attack of the Clones is just about as good as a Star Wars game can get on the GBA.",60
4587,142,2334,3,The numerous lackluster features that run rampant in Attack of the Clones prove that it's just a reckless padewan with limited knowledge of the Force.,59
4588,278,2334,3,"The graphics and music are out of this world, but the play control can get as clunky as a malfunctioning droid. [July 2002, p.150]",54
4589,111,2334,3,Jar-Jar Binks and the Gungans may have been terrible for the movie franchise but Clones' release on the GBA is absolutely abysmal.,50
4590,140,2334,3,"The game itself, largely due to control issues, is very, very bad.",37
4591,132,2334,3,"One of the most maddening problems is that each time you die (which happens a lot), you respawn at the beginning of the level. There is no continue option, and you can&#146;t skip the-story-so-far screens.",30
4592,80,2334,3,"It's one of the worst games I've ever played. [July 2002, p.128]",22
4593,335,2334,3,"Overall, we'd prefer death to torture, and perhaps both to an extended session playing this game. [Winter 2002, p.47]",20
4594,14,2334,3,"A pile of Dooku... In total, Anakin Skywalker, Obi-Wan Kenobi, and Mace Windu will slog through eight tedious lightsaber fights and three horribly pixilated driving sequences while trying to save the galaxy from a sinister alliance.",20
4595,323,2334,3,"Feels as if the people making it hated Star Wars, because honestly, it would be hard to make something much worse. [Aug 2002, p.76]",20
4596,188,2334,3,"There is nothing redeeming about this game. The quality control of Star Wars titles is terrible nowadays, and Star Wars: Episode II: Attack of the Clones is simply a testament to this.",16
4597,110,2334,3,"The graphics have a certain flair to them, the likes of which you'd see oozing out of a defective bar toilet. [July 2002, p.92]",10
4598,135,1551,8,"Whilst certainly not free of issues, Monster Hunter is equal measures out-and-out fun and out-and-out terror, delivered fantastically well in both online and offline modes. The game provides a PSO-style game for the PS2, and offering pick-up-and-play online gaming without the need to commit to hours at a time.",85
4599,394,1551,8,"The quests quickly repeat themselves and some of the larger creatures are nigh impossible to take down alone. Even so, it's a remarkably unique and thorough title and if you're online with your PS2, there's no reason for you not to get a taste for cold blood and take the hunt online. There really is nothing else quite like it.",84
4600,423,1551,8,8 / 8 / 8 / 8 - 32 gold [Vol 796; 19 Mar 2004],80
4601,80,1551,8,"If you're able to accept the unorthodox control scheme, the mediocre single-player game (at least it has one), a troublesome camera, and the lack of an effective lock-on mechanism, then you're tough enough to reap Monster Hunter's unique benefits. [Dec 2004, p.162]",80
4602,99,1551,8,"Problems with the camera and controls hold it back from mass appeal, and unless you have the broadband adapter, you're missing out on a large chunk of the experience. With that said, there's definitely enough here to for serious players to enjoy if they're willing to devote the time necessary to really dive into the game.",80
4603,311,1551,8,"For scratching that online teamplay itch though, not much else around satisfies quite like this. [Dec 2004, p.82]",80
4604,267,1551,8,"A must have for those with an interest in online gaming, especially the type of gamers who simply do not have the time to spend hours upon hours finding a party in an MMORPG. The pick-up-and-play formula works very well here and will no doubt keep you addicted for many months. [JPN Import]",80
4605,51,1551,8,"Highly amusing, fun combat system but a bit dragged down by the sometimes hard to get used to controls. Online play is great, but lag is sometimes a painful factor against small enemies.",80
4606,288,1551,8,"You can see the potential here the instant you set foot in town, but the real fun is found only online. The rest of the elements are merely so-so. [Nov 2004, p.134]",80
4607,105,1551,8,"With more true role-playing elements to balance out the sheer kill-and-collect MO of tis debut, this franchise, ripe with much potential, could grow serious legs. [Nov 2004, p.138]",80
4608,78,1551,8,"The game’s major achievement is an emphasis less on personal advancement, but rather on working as a cohesive unit to achieve your collective goal – the hunting of monsters, truly absurdly monstrous monsters... It’s an excellent exercise in humility and cooperation, and one that should not be passed by. [Dec 2005, p.108]",80
4609,384,1551,8,"With friends, the sense of camaraderie and teamwork is fantastic. Working together luring monsters into traps is hugely satisfying.",80
4610,193,1551,8,"Offline it’s a hollow shell of an action/adventure game, but online it’s a fun, addictive, and worthwhile entry – a game that’s based on teamwork rather than endless deathmatches.",77
4611,1,1551,8,"Those who ""get"" Monster Hunter will find hundreds of hours of entertainment both online and off. But whatever the case, Capcom should be commended for taking such an original, offbeat and ultimately rewarding approach to the genre.",75
4612,450,1551,8,"Lack of a lock on system can make the game frustrating, and I did suffer from a couple connection dropouts that weren't on my end. Still, to anyone looking for a new MORPG to play with their friends, try this out.",75
4613,30,1551,8,"The game holds about 40-60 hours just playing the single player campaign, and if Capcom could (or even would) go through and solidfy the gameplay elements and features they’ve instilled, Monster Hunter could really be a killer franchise. Until then, rent it first.",74
4614,453,1551,8,The kind of game you’ll either love or hate right off the bat.,74
4615,213,1551,8,"It's interesting, and a bit frustrating, to see a game with such a unique devotion to a single type of play.",72
4616,41,1551,8,The only thing you need to know about Monster Hunter is that offline it's about as fun as an allnight marathon of infomercials. Online is a different story entirely. If you don't have a PS2 network adapter then don't even waste your time.,70
4617,147,1551,8,"The missions are short and to the point, which works out nicely but if you’re use to exploration EverQuest style, then you’re in for a disappointment.",70
4618,451,1551,8,"Monster Hunter is without question the PS2’s finest exclusive online title. The scope and scale make it like nothing else we’ve played on a console. [June 2005, p.110]",70
4619,293,1551,8,"If you want an online dungeon crawler with a decent atmosphere, nice visuals and repetitive but social and sometimes exciting action, this will do nicely. Don't bother for offline only play.",70
4620,323,1551,8,"The game just has this awful, clunky, ugly interface that had me dreaming of the elegance of ""Phantasy Star Online."" But even so, there is a level of addiction to be had here as there is in any decent online game. [Nov 2004, p.76]",67
4621,188,1551,8,A USB keyboard plugged into your PS2 is the only way to communicate online. This makes getting a group together and executing all but the very simplest of missions a ponderous exercise.,67
4622,136,1551,8,A fun experience that feels like a light RPG snack rather than an epic role-playing game. If you dig action more than actual role-playing and can deal with all the hassles then Monster Hunter might be for you.,60
4623,142,1551,8,"A beautiful gaming experience with a solid online aspect. If you can manage to work your way through the steep learning curve for the controls, it gets easy to lose yourself in what the game has to offer.",60
4624,319,1551,8,"For a single player, Monster Hunter doesn’t offer much. It’s designed to be played together with other people over the Internet. Clunky controls and the wonky camera system make it hard to get into, as does the frustrating amount of menus you have to wade through to simply get into the multiplayer part. [May 2005, p 60]",60
4625,186,1551,8,There is an addictive quality to Monster Hunter as you push your character to new levels and wonderful weaponry. Yet it relies too much on management of items and combinations that take up more time than the quests themselves.,60
4626,15,1551,8,"Inevitably, such an involved game is unlikely to convert the masses, regardless of its quality. For wired-up MORPG fans though, Monster Hunter is a likeable, though unexceptional, addition to the genre.",60
4627,140,1551,8,"In today's world, it's merely a living fossil, reminding us of what online console gaming once looked like.",57
4628,395,1551,8,"Expanding the environments, fixing the controls and camera, and allowing an easier matchmaking setup in the next game could mean a seriously fun online experience, but right now, what we have can hardly be called even an experience.",55
4629,317,1551,8,"Aside from some moments of fun online, Monster Hunter is a pretty boring game that is at the bottom of Capcom's ability.",50
4630,110,1551,8,"The control scheme is horrific and cannot be changed. [Nov 2004, p.156]",50
4631,115,1551,8,"Leaves a fairly bland taste in the mouth. With its cool creature-catching concept and some field items that would make a Boy Scout proud, it sets a good table. Unfortunately, the poor control and lack of solo playability hinder it from catching the big one.",50
4632,187,1551,8,"A poorly mixed batch of mini-games, tedium and awkward play wrapped in shell of dated graphics and forgetful music. Give this game a pass.",45
4633,9,1551,8,One of the biggest missed opportunities I've come across for quite some time and a huge disappointment.,40
4634,369,1551,8,"Though the graphics are sharp, the world is tiny and the pain-in-the-ass controls make killing monsters a chore.",30
4635,234,1130,8,Easily the most addictive game I have played this year on either console or computer and would be a welcome addition to any adventure gamer's collection.,100
4636,288,1130,8,"It's hard to express how stunning this game looks and sounds. [Nov 2001, p.158]",100
4637,130,1130,8,"A game that just does everything right. Story, pacing, graphics, gameplay—all of these combine artfully to make a gaming experience that supercedes any other game I’ve come across this year.",100
4638,79,1130,8,"Although short (about 10 hours of play, not including mistakes) it seemed just right and there’s probably nothing more that could have been added that would make it any better.",100
4639,82,1130,8,"In an industry justly accused of leaning towards style over content, ICO is a beacon of light and a bastion of superb game design.",100
4640,188,1130,8,"The graphics are quite incredible and makes great use of lighting, using bright, white-washed colors outdoors and dark, dingy ones inside.",100
4641,45,1130,8,One of the biggest things ICO has going for it is the incredible environmental graphics. The power of the Playstation 2 creates a world that you can almost feel and smell. [Grade = A+],100
4642,136,1130,8,Freaking Phenomenal...the closest thing to perfection yet.,100
4643,11,1130,8,"Ico is one of those rare titles that you don't so much play as experience. Many adventure games boast this same interactivity and immersiveness, but with its careful blending of genres, delicate balancing act between a story of growing love and mounting horror, and a brilliant system that also incorporates tense moments of action, Ico really lives up to its claims.",100
4644,53,1130,8,"When taken as a whole, Ico provides one of the most compelling and emotionally resonant experiences to be had on the PS2.",100
4645,446,1130,8,"A subtle intoxicating journey, and one of the best games around.",100
4646,99,1130,8,The moment Ico first takes Yorda's hand in his is as organic and human as anything seen in interactive entertainment. Sony has created a classic that is both a stunning technical achievement and a perfect example of a videogame as art.,100
4647,384,1130,8,"One of the finest games ever crafted, Ico is a unique and memorable experience, and hauntingly beautiful.",100
4648,316,1130,8,"Stands out among the pack as one of the most awe-inspired games to hit a console since the release of ""Final Fantasy VII."" The unbelievably gorgeous visuals, that feature a level of detail never quite seen in a game before, are beyond words. Describing something as beautiful as ICO is hard to do. ICO is hands-down the best adventure/puzzle game of our time.",99
4649,195,1130,8,The greatest part of the game is the final fight. The way you fight the boss is brilliant and very original.,98
4650,395,1130,8,"It's an instant classic that will become a benchmark for originality, fun and old fashioned substance over style.",95
4651,108,1130,8,"ICO is destined to become one of the most talked about PS2 games of all time. While it may be short in length and sparse in complex gameplay, it is a masterpiece of gaming engineering that proves once and for all that style and quality will always prevail over the hordes of mediocre titles that trickle in to fill out the PS2 library.",95
4652,113,1130,8,"It isn’t just a brilliant game, it’s an experience not to be missed.",95
4653,142,1130,8,"One of the absolute greatest games you will ever play. With gorgeous graphics, sounds, and environments it's easily one of the most aesthetically pleasing as well. The level and puzzle design is absolutely brilliant as well.",95
4654,232,1130,8,"There's only so much we can say to convey the atmosphere that ICO exudes, and to try and communicate the feelings that the game brings about when played but, the truth is, the reality of playing (now there’s a contradiction of sorts, but we’ll stick with it) is largely indescribable.",95
4655,213,1130,8,The feeling of simply being in the world that Ico creates is one of the most fascinating things I've ever seen in a videogame...The only unfortunate thing about Ico is that it's over just a bit quickly.,94
4656,8,1130,8,"It was a completely absorbing game that I just did not wish to stop playing. Even when I took the occasional break, my thoughts seemed to always drift back to this fantasy world.",93
4657,187,1130,8,"I swear your will I.Q. increase the longer you play it, as you are forced to really experiment and think things through just to get to the next stage. An awesome game with an awesome plot.",93
4658,320,1130,8,"An excellent action-adventure. The familiar theme of helping the girl through difficult places is still delightfully fresh. A true PS2 classic, no doubt about it. [Feb 2006]",93
4659,348,1130,8,"ICO has met and transcended most of my initial expectations: espousing staggering beauty with elegant control in a fantastical world of very human characters. I can only describe the game as a breathtaking voyage, filled with the wonder and majesty of a most regal dream.",92
4660,229,1130,8,The overall experience and intelligence of this game far outweighs the shortness. Every serious gamer owes it to themselves to at least play this game once.,91
4661,111,1130,8,"The grand environments create a fantastic stage for the adventure and the detail found in the textures, lighting and environmental effects are nothing short of superb.",91
4662,453,1130,8,Ico's simplicity is what makes it shine.,91
4663,41,1130,8,"Although it borrows from other gaming experiences in certain places, you haven't ever played a game like Ico. Highly recommended!",90
4664,50,1130,8,"The atmosphere of the castle is added to both by the superb sound and pacing of the game. The mellow speed of the game means that while there is the odd moment of button-hammering terror, most often you have time to sit back and rubberneck at the environments around you.",90
4665,394,1130,8,"The game is practically faultless and comes recommended to all, but it won’t last forever and is over too soon. Then again, the same could be said for sunset, but people don’t stop watching that because the onset of night is inevitable and quick.",90
4666,186,1130,8,"The visuals are stunning but not for full-blown 3D acceleration or the resolution, rather the epic and believable world that has been created for you to discover. It won’t take you long to complete ICO if you are semi-intelligent but you won’t feel cheated because it is very much a case of quality over quantity.",90
4667,120,1130,8,"For every 500 games that are boring, uninspired, graphically-enhanced rehashes, just one title like ICO is enough to reinvigorate my love of games and keep me going another day.",90
4668,168,1130,8,"A great game...And with beautiful graphical content and stunning sound effects, ICO is one heck of a production.",90
4669,317,1130,8,Ico isn’t a new type of game but rather one taken to near perfection. Rarely does a game gel like this and it’s simply the work of a master.,90
4670,110,1130,8,"In the end, I found this game compelling and highly entertaining, even though the puzzles are rather average and lack variety.",90
4671,393,1130,8,"Like “Memento” it has sleeper hit written all over it. Its a game for gamers that have played it all, and I recommend it to anyone who has every enjoyed an adventure game. Ico is like a fine work of art, so savor it.",90
4672,9,1130,8,"Visually, this game is stunning. It is one of the most atmospheric and engaging games I have ever played and the sounds fit the action perfectly with no annoying music to upset.",90
4673,105,1130,8,"An underappreciated work of art with challenging puzzles, fantastic lighting, and engrossing character relationships. [Feb 2003, p.92]",90
4674,287,1130,8,"Persevere to the bitersweet conclusion and Sony's uniquely atmospheric puzzle adventure will hold a place in your heart forever. [Feb 2006, p.88]",90
4675,184,1130,8,"Ico's flaws make it what it is, because without flaws there is no beauty, only blandness. Play Ico before you play 'sequel' Shadow Of The Colossus - it's the perfect companion piece.",90
4676,324,1130,8,"Untouched, beautiful and brings a tear to the eye. We would wax lyrical about this game all day, if we had the chance. [Apr 2006, p.112]",90
4677,80,1130,8,"With its sumptuous visuals, intuitive problem solving, and affectionately crafted storyline, Ico is like a favorite bedtime story that bears listening to over and over again. [Nov 2001, p.208]",87
4678,191,1130,8,"Though the shortness of a game may sound like a flaw, it’s really not. In ICO’s case, a longer length would have made the game quite tiresome as puzzle solving & pulling the girl from he pits of hell could tend to get a bit repetitive.",85
4679,180,1130,8,"If you are looking for something soft, slow and slightly soppy, there are few finer, moodier adventures around. [GamesMaster Magazine]",85
4680,147,1130,8,"An ""art-house"" game in a world of Hollywood-esqe world of action flicks. You get the distinct feeling this game was meant to be savored, not devoured; contemplated, not just consumed.",85
4681,140,1130,8,"The game is undoubtedly driven by its smartly crafted aesthetic mood, though its production never compromises the gameplay it provides.",85
4682,293,1130,8,"Ico is a fine game that boasts both excellent design and atmosphere, and one of the few titles from this generation that have and are likely to stand the test of time.",85
4683,263,1130,8,"Games like Ico are increasingly rare in their originality, honesty, and heartfelt approach to the digital form of entertainment.",84
4684,271,1130,8,"I didn’t find ICO to be that much fun, but that’s because I found it to be very short and not what I thought it might be. It is definitely entertaining and great to look at, but doesn’t have much in the way of replay value.",83
4685,374,2649,15,"True, it’s flawed, occasionally messy, and could do with being a little more accommodating to beginners. It also happens to be one of the boldest and most original visions on any system this year, and surely cements Hideki Kamiya’s place among the great game creators of his generation.",100
4686,55,2649,15,The Wonderful 101 is yet another hit by Hideki Kamiya and Platinum Games that's set to become a cult classic in the years to come and absolutely shouldn't be missed by anyone longing for something fresh and original. Simply wonderful.,100
4687,188,2649,15,"This is the very definition of a killer-app in regards to the Wii U library, and deserves every ounce of support the gaming community can muster up.",100
4688,220,2649,15,"Deep, rewarding, frantic and truly unique: The Wonderful 101 is nothing but an instant classic, something so pure and fun that represents the joy of playing videogames. You gotta be thankful to Platinum Games and Nintendo for this one, Kamiya surely did it again!",95
4689,243,2649,15,"The Wonderful 101 is an absolutely spectacular and memorable game that manages to represent the authentic spirit of arcade games, the original spark that gives life to great video games. This is not an easy game, nor does it facilitate the player's experience, but it reflects so much authenticity, life and pride for the trade that all minor imperfections are more or less forgiven.",94
4690,285,2649,15,"Played with patience and a willingness to learn, this isn't just the most surprising game on Wii U - it's the best.",93
4691,280,2649,15,People like me who will love the humor and get all the references will have an absolute blast.,91
4692,277,2649,15,There's simply no other game on the market with such a focus on ridiculous fun - this really is a must-have title for the Wii U.,90
4693,284,2649,15,"It might look childish, but in so many ways this is a Platinum Games experience through and through. Deep and rewarding combat, entertaining characters and plenty of hours of gameplay - even without all the collectables and tougher difficulties. A must-have for every gamer, whether you own a Wii U or not.",90
4694,86,2649,15,"It is in the design and concept of 100 superheroes that we find the starting point for a different experience that improves from GamePad with highly exclusive mechanics. Regardless of having been developed thinking on the touch screen or not, the experience remains focused on action sequences and great technical skill.",90
4695,83,2649,15,"The camera does its part in making some sequences a tad bit annoying, but that's just a small irritation in a game where everything else is so absolutely spot on. The whole game world feels like a gigantic box of toys come to life, bustling with charm and lovable characters.",90
4696,279,2649,15,"Quite frankly, there’s nothing else quite like The Wonderful 101 on the market. It’s an incredibly polished game that’s few blemishes are easily overlooked. If you own a Wii U, you owe it to yourself to see how wonderful The Wonderful 101 truly is.",90
4697,67,2649,15,"The Wonderful 101 is one of those rare games that keeps getting more and more fun the more that you play it. If you have the dexterity to handle the controls and the patience to deal with a few momentum-killing platforming/puzzle bits, you're in for a heck of a time.",90
4698,404,2649,15,This is the kind of experience which Nintendo promised when it announced the console - the kind of experience it deserves.,90
4699,145,2649,15,"While its action and playful aesthetic are easy to admire, perhaps The Wonderful 101’s best quality is evoking a child-like innocence.",88
4700,268,2649,15,"The Wonderful 101 has its flaws, but thankfully they don’t surface very often, and let’s be honest, the presentation, graphical quality, humour, and insane gameplay make up for any shortcomings that may appear.",88
4701,408,2649,15,"If you like action games, you can't miss this one. Take your time, enjoy it. Being the Wonderful 101 is not easy, but it's very pleasant.",87
4702,262,2649,15,"The Wonderful 101 is a clever, solid action game, but it has its flaws. Platinum Games delivers a fresh experience that revitalize the genre but on-screen disorder and a forgettable use of the WiiU Gamepad holds it from being even better.",85
4703,89,2649,15,The Wonderful 101 is one of those titles that you can't do anything but admire. A true jewel in the Nintendo Wii U lineup.,85
4704,5,2649,15,"It might not be the prettiest game, but once you get the idea of utilizing the weapon changing gestures, the Centinels will keep you in a firm grip with their positively hectic battles and challenging boss encounters.",85
4705,250,2649,15,What other game on the market today is like the Wonderful 101? None.,85
4706,4,2649,15,A very deep and fun new hack´n slash IP made by the same guys who delivered us Bayonetta.,84
4707,228,2649,15,"A sparkling game full of cute character, funny situations and spectacular boss battles. It’s a shame the bad recognition of symbols sometimes get in the way of the chaotic and fast gameplay. And the game sometimes gets frustrating when new enemies kill you before you even get a chance to find out their weaknesses. But despite it all, Platinum Games delivers a solid title that is interesting and beautiful in many ways.",83
4708,320,2649,15,"The Wonderful 101 is a rollercoaster of emotions. When it's good, it's superb, but when it's bad, it's so frustrating you feel like throwing your gamepad into the wall. [Sept 2013]",82
4709,84,2649,15,"It can be confusing at first, but The Wonderful 101 has lots of potential to unleash. A great GamePad support, even if there's something more to do with this new controller, and graphics make it the best third-party exclusive for Wii U so far.",80
4710,140,2649,15,"The Wonderful 101 is a bright, bold adventure that occasionally struggles to control its big ambitions.",80
4711,82,2649,15,"This is a love letter to childhood innocence, to that age where truth and justice and awesome costumes seem almost real, as well as the coolest things in the world. In that light, picking at it seems churlish, because The Wonderful 101 doesn't make you feel like a hero; it makes you feel like hundreds.",80
4712,200,2649,15,"It’s not always user-friendly, but it is incredibly unique and often very funny, which makes its difficulty all the more incongruous. The biggest problem is that it just doesn’t feel tight enough, and the input system is far too haphazard for precision. And yet, it’s hugely likeable and playable throughout.",80
4713,413,2649,15,"Hellishly addictive. The sense of fun is palpable throughout, the characters are mostly pretty likeable, and surprisingly the plot’s fairly absorbing. It helps that it’s been pretty sharply written too, full of excellently corny jokes and one liners.",80
